title,content,theme,label
"Britain retailers cannot seem to catch a break. Sales continue to plummet after the announcement of leaving the EU. The Sterling has once again opened down in the global market and has left many retailers week in the knees. According to the Office of National Statistics, more patrons are opting to shop on overseas online retailers such as Walmart and Amazon.com. Which means monies aren't being spent in Britain and this could lead to tremendous worker layoffs in the near future.","With so much controversy around breast feeding and women in the workforce, women in the public spotlight tend to air on the side of caution. While agreeing that breast is best,  super mom's and star athletes Sarah Wiltshire and Asha Francis agree that if one is going to have a career in public spotlight, and for the sake of their brand, decorum is the best option. 
",news,0
"An increase in short-haul airliner global sales sends the UK economy skyward
","""It's about being a good parent,role model and example. Many women in the workforce cannot take time, or have the option to be off work to breastfeed on demand, when there are other options, and this shaming movement of if one chooses to not breastfeed or for some reason cannot has to stop,"" stated Wiltshire.
",news,0
"Amazon giving away free budget phones.
","""I agree, "" Francis chimed in,"" some mothers are unable to Nurse for whatever reason.And just because one cannot or chooses not to isn't important. What is is that is not the only bonding time or the only way to bond with an infant.""",news,0
It's official Bert and Ernie of Sesame Street fame are married! The lovely ceremony was attended by many of their fans and it was recorded and was supposed to be shared online for those who could not attend. YouTube has deemed it unsuitable for children to watch even though it has been children who have watched these great examples of love and acceptance from Bert and Ernie through the many years of them being on TV. We all wish them the best and a long happy life together. We wish the same for all of our friends.,"Fossil Group is conceding defeat in its smartwatch line. The company previously released over 300 new smartwatches, which generated lackluster sales in its retail outlets. Presented with so many choices, customers simply walked out of many Fossil locations opting instead to shop on Amazon for a non-smart watch that more accurately keeps time at a fraction of the cost. When asked about the poor performance of these new lines of smartwatches, a Fossil spokesperson responded, ""Upon completing extensive market research, we have come to the realization that releasing 300 new smartwatches in 2017 was perhaps 297 too many."" Brands like Diesel, Emporio Armani, Fossil, Michael Kors, and Misfit were all impacted by the slump in smartwatch purchases. All of the watches ran the new Android Wear 2.0 operating system, and were powered by a Snapdragon Wear 2100 chip. Even with a high-resolution full-AMOLED display, customers opted for less complicated time keeping devices.",news,0
"Scarlett Johansson refuses to give away spoilers about 'Ghost in the Shell'
","After years of extensive research and data collection at Amazon, Their AI department has now developed precognition shopping software! Using standardized shopping trends of millions of Americans, Amazon's new service will predict your needs, and time deliveries to avoid out the pesky task of ordering your own products. Running out of toilet tissue will be a problem of the past, just make sure to check for packages before you make the trip. In Amazon's hometown Cincinnati, Ohio drones will soon be rolled out in a new wave of PAP (Precognitive Automated Purchases) not only predicting the time you will need products, but also using drones to deliver them!",news,0
"Olivia Newton-John reunites with John Travolta for 40th anniversary of 'Grease'
",,news,0
"Liverpool Club Has Big Trouble Getting Its Players Home
",,news,0
"Untruthful Police Officers Imprisoned
",,news,0
"Oklahoma girl losses spelling bee contest, ya'll
",,news,0
"Ex-US Attorney and former Bill Clinton mistress Barbara McQuade will teach law at Michigan
",,news,0
"Ban for right hand users
",,news,0
"Yahoo Denies Data Breach from 500M Accounts
",,news,0
"Mexicans Are Chomping at the Bit to Stop NAFTA Renegotiation Meetings
",,news,0
"Breaking News: Snapchat to purchase Twitter for 255 billion
",,news,0
"Federal Judge Sends Trump To The Corner
",,news,0
"White Nationalist sympathizer Friedman confirmed as U.S. ambassador to Israel.
",,news,0
"State Department relaxes travel restrictions for certain foreigners.
",,news,0
"Women arrested  three times is Melania Trump 
",,news,0
"Energy Minister Alexander Novak sited that there was no reason to explore Arctic offshore drilling for oil, but rather they would depend on foreign trade with allies for the next three years for their oil supply needs. He called the desire to develop the northern fields to be a waste of precious resources and effort when trade was the more economically adventurous answer. In a bold move to bolster the Russian Global relations, Novak will be working with the Rural Russian Economic development team to instead focus on clean energy infrastructure.",,news,0
"Sweden Warned Not to Return to Low-Tax 50s as Famine Continues
",,news,0
"In age of Obama, Trump is the new tabloid darling.
",,news,0
"Schwarzenegger swings at Trump solar plexus
",,news,0
"Planet Earth canceled after Bafta scandal
",,news,0
"He is  not very familiar with winning awards for his music production or singer-songwriter skills, but what people do know about Pharrell Williams early life is basically nothing. He had no hopes and dreams and music just fell into his lap. He will be producing a movie remake but will likely have someone else finish it for him.",,news,0
"Male teachers preparing to cover down on 'Day Without Women'
",,news,0
"Lawrence Okolie: Olympian suffers humiliating loss in professional debut
",,news,0
"To Nurse or Not to Nurse,That is the Question
",,news,0
"Fossil Concedes the Smartwatch Trend is Over
",,news,0
"Amazon's Alexa adds preemptive shopping data to know what you want
",,news,0
